abstained,answer,answer_em,answer_f1,branch,candidate_ids,citation_validity,context_chars,context_ids,end_to_end_ms,fallback,generation_error,generation_finish_reason,generation_ms,generator_completion_tokens,generator_cost_usd,generator_model,generator_prompt_tokens,index_ms_once,language,mrr_10_candidates,mrr_10_context,ndcg_10_candidates,ndcg_10_context,online_cost_usd,query,query_id,recall_candidate_k,recall_context_k,references,replay_incremental_cost_usd,rerank_ms,reranker_cost_usd,reranker_error,reranker_input_tokens,reranker_output_tokens,reranker_requested_model,reranker_resolved_model,retrieval_ms,retry_count,run_kind,source_contains_gold,split,wrong_answer
False,"Tüm birincil kloroplastlar üç kloroplast soyundan birine aittir: glokofit, rodofit (kırmızı alg) ve kloroplastidan (yeşil) kloroplast soyları[xquad-tr-4a718c2591c6].",0.0,0.1111111111111111,A,xquad-tr-4a718c2591c6|xquad-tr-2e52c5a647dd|xquad-tr-8c55cb4201ae|xquad-tr-50de34787edd|xquad-tr-41d0eeaba356|xquad-tr-78d4b5c3b411|xquad-tr-c84dc45a4483|xquad-tr-32f9b3f9058f|xquad-tr-978df37623b2|xquad-tr-65ec3003bd84|xquad-tr-58f04ac166fc|xquad-tr-ff7d0fa77806|xquad-tr-076a132122cb|xquad-tr-43edd7416494|xquad-tr-47af34496cb9|xquad-tr-00131885f61f|xquad-tr-01a436bd8738|xquad-tr-028bfe64cad5|xquad-tr-02b48bacfd77|xquad-tr-02d7ab96e83c,1.0,2775,xquad-tr-4a718c2591c6|xquad-tr-2e52c5a647dd|xquad-tr-8c55cb4201ae|xquad-tr-50de34787edd|xquad-tr-41d0eeaba356,1418.5802919964772,False,,,1417.262249997293,67,4.168e-05,qwen/qwen3.7-flash,1099,,tr,1.0,1.0,1.0,1.0,4.168e-05,Kaç tane kloroplast soyu vardır?,xquad-tr-5729582b1d046914007792e4,1.0,1.0,üç,,0.0,0.0,,,,,,1.3180419991840608,0,real,True,test,True
False,"Tüm birincil kloroplastlar üç kloroplast soyundan birine aittir: glokofit, rodofit (kırmızı alg) ve kloroplastidan (yeşil) kloroplast soyları [xquad-tr-4a718c2591c6].",0.0,0.1111111111111111,D,xquad-tr-4a718c2591c6|xquad-tr-2e52c5a647dd|xquad-tr-8c55cb4201ae|xquad-tr-50de34787edd|xquad-tr-41d0eeaba356|xquad-tr-78d4b5c3b411|xquad-tr-c84dc45a4483|xquad-tr-32f9b3f9058f|xquad-tr-978df37623b2|xquad-tr-65ec3003bd84|xquad-tr-58f04ac166fc|xquad-tr-ff7d0fa77806|xquad-tr-076a132122cb|xquad-tr-43edd7416494|xquad-tr-47af34496cb9|xquad-tr-00131885f61f|xquad-tr-01a436bd8738|xquad-tr-028bfe64cad5|xquad-tr-02b48bacfd77|xquad-tr-02d7ab96e83c,1.0,2926,xquad-tr-4a718c2591c6|xquad-tr-50de34787edd|xquad-tr-2e52c5a647dd|xquad-tr-8c55cb4201ae|xquad-tr-58f04ac166fc,1953.7349169986555,False,,,1254.673499999626,68,4.115e-05,qwen/qwen3.7-flash,1077,,tr,1.0,1.0,1.0,1.0,0.000479546,Kaç tane kloroplast soyu vardır?,xquad-tr-5729582b1d046914007792e4,1.0,1.0,üç,,697.7433749998454,0.000438396,,10438,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.3180419991840608,0,real,True,test,True
True,Kaynaklarda bu soruyu yanıtlamak için yeterli kanıt yok.,0.0,0.0,D,xquad-tr-4a718c2591c6|xquad-tr-c2757e065d82|xquad-tr-57db7183a0c4|xquad-tr-c2d7b0c4ce20|xquad-tr-b0a07a94d027|xquad-tr-172516aff4b2|xquad-tr-09da7e8547ec|xquad-tr-3a955860c4e0|xquad-tr-09adcd67a6a7|xquad-tr-199a59f3dea6|xquad-tr-ec8b393a2f7b|xquad-tr-e4de0bd829f8|xquad-tr-6fea66e18af0|xquad-tr-94078d72dd6e|xquad-tr-5d57febd31d2|xquad-tr-717a8e567f6e|xquad-tr-cc3cff2b6711|xquad-tr-c53f1075698c|xquad-tr-1b252cecccf1|xquad-tr-dfff3315b967,0.0,3605,xquad-tr-4a718c2591c6|xquad-tr-c2757e065d82|xquad-tr-1b252cecccf1|xquad-tr-09da7e8547ec|xquad-tr-e4de0bd829f8,1334.8695840031723,False,,,721.682041999884,15,3.9e-05,qwen/qwen3.7-flash,1235,,tr,1.0,1.0,1.0,1.0,0.00038802,Rodofit ne anlama gelmektedir?,xquad-tr-5729582b1d046914007792e5,1.0,1.0,kırmızı alg kloroplast soyu,,612.0530420012074,0.00034902,,8310,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.1345000020810403,0,real,True,test,False
False,"Rodofit, kırmızı alg kloroplast soyu anlamına gelmektedir [xquad-tr-4a718c2591c6].",0.0,0.7272727272727273,A,xquad-tr-4a718c2591c6|xquad-tr-c2757e065d82|xquad-tr-57db7183a0c4|xquad-tr-c2d7b0c4ce20|xquad-tr-b0a07a94d027|xquad-tr-172516aff4b2|xquad-tr-09da7e8547ec|xquad-tr-3a955860c4e0|xquad-tr-09adcd67a6a7|xquad-tr-199a59f3dea6|xquad-tr-ec8b393a2f7b|xquad-tr-e4de0bd829f8|xquad-tr-6fea66e18af0|xquad-tr-94078d72dd6e|xquad-tr-5d57febd31d2|xquad-tr-717a8e567f6e|xquad-tr-cc3cff2b6711|xquad-tr-c53f1075698c|xquad-tr-1b252cecccf1|xquad-tr-dfff3315b967,1.0,2889,xquad-tr-4a718c2591c6|xquad-tr-c2757e065d82|xquad-tr-57db7183a0c4|xquad-tr-c2d7b0c4ce20|xquad-tr-b0a07a94d027,1172.986875004426,False,,,1171.852375002345,35,1.4786e-05,qwen/qwen3.7-flash,1058,,tr,1.0,1.0,1.0,1.0,1.4786e-05,Rodofit ne anlama gelmektedir?,xquad-tr-5729582b1d046914007792e5,1.0,1.0,kırmızı alg kloroplast soyu,,0.0,0.0,,,,,,1.1345000020810403,0,real,True,test,False
False,"Kloroplastidan, yeşil kloroplast soyu anlamına gelmektedir [xquad-tr-4a718c2591c6].",0.0,0.6666666666666666,A,xquad-tr-4a718c2591c6|xquad-tr-c2757e065d82|xquad-tr-57db7183a0c4|xquad-tr-c2d7b0c4ce20|xquad-tr-b0a07a94d027|xquad-tr-172516aff4b2|xquad-tr-09da7e8547ec|xquad-tr-3a955860c4e0|xquad-tr-09adcd67a6a7|xquad-tr-199a59f3dea6|xquad-tr-ec8b393a2f7b|xquad-tr-e4de0bd829f8|xquad-tr-6fea66e18af0|xquad-tr-94078d72dd6e|xquad-tr-5d57febd31d2|xquad-tr-717a8e567f6e|xquad-tr-cc3cff2b6711|xquad-tr-c53f1075698c|xquad-tr-1b252cecccf1|xquad-tr-dfff3315b967,1.0,2889,xquad-tr-4a718c2591c6|xquad-tr-c2757e065d82|xquad-tr-57db7183a0c4|xquad-tr-c2d7b0c4ce20|xquad-tr-b0a07a94d027,1045.7114590026322,False,,,1044.5960840006592,35,1.4816e-05,qwen/qwen3.7-flash,1059,,tr,1.0,1.0,1.0,1.0,1.4816e-05,Kloroplastidan ne anlama gelmektedir?,xquad-tr-5729582b1d046914007792e6,1.0,1.0,yeşil kloroplast soyu,,0.0,0.0,,,,,,1.1153750019730069,0,real,True,test,False
True,Kaynaklarda bu soruyu yanıtlamak için yeterli kanıt yok.,0.0,0.0,D,xquad-tr-4a718c2591c6|xquad-tr-c2757e065d82|xquad-tr-57db7183a0c4|xquad-tr-c2d7b0c4ce20|xquad-tr-b0a07a94d027|xquad-tr-172516aff4b2|xquad-tr-09da7e8547ec|xquad-tr-3a955860c4e0|xquad-tr-09adcd67a6a7|xquad-tr-199a59f3dea6|xquad-tr-ec8b393a2f7b|xquad-tr-e4de0bd829f8|xquad-tr-6fea66e18af0|xquad-tr-94078d72dd6e|xquad-tr-5d57febd31d2|xquad-tr-717a8e567f6e|xquad-tr-cc3cff2b6711|xquad-tr-c53f1075698c|xquad-tr-1b252cecccf1|xquad-tr-dfff3315b967,0.0,3815,xquad-tr-4a718c2591c6|xquad-tr-c2757e065d82|xquad-tr-1b252cecccf1|xquad-tr-e4de0bd829f8|xquad-tr-6fea66e18af0,1402.4342499978957,False,,,846.4080419944366,15,4.161e-05,qwen/qwen3.7-flash,1322,,tr,1.0,1.0,1.0,1.0,0.000390714,Kloroplastidan ne anlama gelmektedir?,xquad-tr-5729582b1d046914007792e6,1.0,1.0,yeşil kloroplast soyu,,554.910833001486,0.000349104,,8312,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.1153750019730069,0,real,True,test,False
False,Yeşil kloroplast soyu kara bitkilerini içermektedir [xquad-tr-4a718c2591c6].,0.0,0.6666666666666666,D,xquad-tr-4a718c2591c6|xquad-tr-49c0972ee320|xquad-tr-7c4b2b204ded|xquad-tr-580baecefe13|xquad-tr-2e52c5a647dd|xquad-tr-61d21e7047fd|xquad-tr-41d0eeaba356|xquad-tr-32f9b3f9058f|xquad-tr-655fdb0366c0|xquad-tr-01a436bd8738|xquad-tr-00131885f61f|xquad-tr-028bfe64cad5|xquad-tr-02b48bacfd77|xquad-tr-02d7ab96e83c|xquad-tr-032f09b0043b|xquad-tr-0395d7cf3439|xquad-tr-04c15ed36672|xquad-tr-076a132122cb|xquad-tr-07b450b99a51|xquad-tr-0829db2785c8,1.0,2812,xquad-tr-4a718c2591c6|xquad-tr-2e52c5a647dd|xquad-tr-04c15ed36672|xquad-tr-0829db2785c8|xquad-tr-07b450b99a51,1405.6756669961032,False,,,881.8235830040067,34,3.643e-05,qwen/qwen3.7-flash,1067,,tr,1.0,1.0,1.0,1.0,0.000412372,Hangi soy kara bitkilerini içermektedir?,xquad-tr-5729582b1d046914007792e7,1.0,1.0,yeşil kloroplast soyu,,523.1899169957615,0.000375942,,8951,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,0.6621669963351451,0,real,True,test,False
False,Yeşil kloroplast soyu kara bitkilerini içermektedir [xquad-tr-4a718c2591c6].,0.0,0.6666666666666666,A,xquad-tr-4a718c2591c6|xquad-tr-49c0972ee320|xquad-tr-7c4b2b204ded|xquad-tr-580baecefe13|xquad-tr-2e52c5a647dd|xquad-tr-61d21e7047fd|xquad-tr-41d0eeaba356|xquad-tr-32f9b3f9058f|xquad-tr-655fdb0366c0|xquad-tr-01a436bd8738|xquad-tr-00131885f61f|xquad-tr-028bfe64cad5|xquad-tr-02b48bacfd77|xquad-tr-02d7ab96e83c|xquad-tr-032f09b0043b|xquad-tr-0395d7cf3439|xquad-tr-04c15ed36672|xquad-tr-076a132122cb|xquad-tr-07b450b99a51|xquad-tr-0829db2785c8,1.0,3661,xquad-tr-4a718c2591c6|xquad-tr-49c0972ee320|xquad-tr-7c4b2b204ded|xquad-tr-580baecefe13|xquad-tr-2e52c5a647dd,1008.3172919985373,False,,,1007.6551250022021,34,4.492e-05,qwen/qwen3.7-flash,1350,,tr,1.0,1.0,1.0,1.0,4.492e-05,Hangi soy kara bitkilerini içermektedir?,xquad-tr-5729582b1d046914007792e7,1.0,1.0,yeşil kloroplast soyu,,0.0,0.0,,,,,,0.6621669963351451,0,real,True,test,False
False,Kloroplast DNA'sı sıklıkla ctDNA veya cp DNA olarak kısaltılır [xquad-tr-2e52c5a647dd]. Bu yapı aynı zamanda plastom olarak da bilinir [xquad-tr-2e52c5a647dd].,0.0,0.38095238095238093,A,xquad-tr-2e52c5a647dd|xquad-tr-4a718c2591c6|xquad-tr-8c55cb4201ae|xquad-tr-50de34787edd|xquad-tr-57db7183a0c4|xquad-tr-c2d7b0c4ce20|xquad-tr-172516aff4b2|xquad-tr-09da7e8547ec|xquad-tr-199a59f3dea6|xquad-tr-b0a07a94d027|xquad-tr-3a955860c4e0|xquad-tr-e4de0bd829f8|xquad-tr-ec8b393a2f7b|xquad-tr-717a8e567f6e|xquad-tr-09adcd67a6a7|xquad-tr-c53f1075698c|xquad-tr-1b252cecccf1|xquad-tr-6fea66e18af0|xquad-tr-94078d72dd6e|xquad-tr-02d7ab96e83c,1.0,2304,xquad-tr-2e52c5a647dd|xquad-tr-4a718c2591c6|xquad-tr-8c55cb4201ae|xquad-tr-50de34787edd|xquad-tr-57db7183a0c4,1103.8417079980718,False,,,1102.9763749975245,63,3.558e-05,qwen/qwen3.7-flash,913,,tr,1.0,1.0,1.0,1.0,3.558e-05,Kloroplast DNA'sı ne olarak kısaltılır?,xquad-tr-572968cf1d046914007793cb,1.0,1.0,ctDNA veya cp DNA,,0.0,0.0,,,,,,0.8653330005472526,0,real,True,test,True
False,"Kloroplast DNA'sı, sıklıkla ctDNA veya cp DNA olarak kısaltılır [xquad-tr-2e52c5a647dd]. Bu aynı zamanda plastom olarak da bilinir [xquad-tr-2e52c5a647dd].",0.0,0.4,D,xquad-tr-2e52c5a647dd|xquad-tr-4a718c2591c6|xquad-tr-8c55cb4201ae|xquad-tr-50de34787edd|xquad-tr-57db7183a0c4|xquad-tr-c2d7b0c4ce20|xquad-tr-172516aff4b2|xquad-tr-09da7e8547ec|xquad-tr-199a59f3dea6|xquad-tr-b0a07a94d027|xquad-tr-3a955860c4e0|xquad-tr-e4de0bd829f8|xquad-tr-ec8b393a2f7b|xquad-tr-717a8e567f6e|xquad-tr-09adcd67a6a7|xquad-tr-c53f1075698c|xquad-tr-1b252cecccf1|xquad-tr-6fea66e18af0|xquad-tr-94078d72dd6e|xquad-tr-02d7ab96e83c,1.0,2947,xquad-tr-2e52c5a647dd|xquad-tr-4a718c2591c6|xquad-tr-8c55cb4201ae|xquad-tr-50de34787edd|xquad-tr-717a8e567f6e,1667.8677910022088,False,,,1144.166124999174,63,2.604e-05,qwen/qwen3.7-flash,1107,,tr,1.0,1.0,1.0,1.0,0.00036577800000000003,Kloroplast DNA'sı ne olarak kısaltılır?,xquad-tr-572968cf1d046914007793cb,1.0,1.0,ctDNA veya cp DNA,,522.8363330024877,0.000339738,,8089,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,0.8653330005472526,0,real,True,test,True
False,Kloroplast DNA'sının eşanlamlıları ctDNA ve cp DNA'dır [xquad-tr-2e52c5a647dd]. Ayrıca bu yapı plastom olarak da bilinir [xquad-tr-2e52c5a647dd].,0.0,0.13333333333333333,D,xquad-tr-2e52c5a647dd|xquad-tr-4a718c2591c6|xquad-tr-8c55cb4201ae|xquad-tr-50de34787edd|xquad-tr-00131885f61f|xquad-tr-01a436bd8738|xquad-tr-028bfe64cad5|xquad-tr-02b48bacfd77|xquad-tr-02d7ab96e83c|xquad-tr-032f09b0043b|xquad-tr-0395d7cf3439|xquad-tr-04c15ed36672|xquad-tr-076a132122cb|xquad-tr-07b450b99a51|xquad-tr-0829db2785c8|xquad-tr-09adcd67a6a7|xquad-tr-09da7e8547ec|xquad-tr-0cec58654d5a|xquad-tr-0d54e1458a4d|xquad-tr-0da52699e654,1.0,2393,xquad-tr-2e52c5a647dd|xquad-tr-4a718c2591c6|xquad-tr-8c55cb4201ae|xquad-tr-50de34787edd|xquad-tr-0d54e1458a4d,1799.3340000030003,False,,,1251.4465420026681,61,2.05e-05,qwen/qwen3.7-flash,931,,tr,1.0,1.0,1.0,1.0,0.000350158,Kloroplast DNA'sının eşanlamlısı nedir?,xquad-tr-572968cf1d046914007793cc,1.0,1.0,plastom,,547.3703750030836,0.000329658,,7849,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,0.517082997248508,0,real,True,test,True
False,Kloroplast DNA'sının eşanlamlıları ctDNA ve cp DNA'dır [xquad-tr-2e52c5a647dd]. Ayrıca bu yapı plastom olarak da bilinir [xquad-tr-2e52c5a647dd].,0.0,0.13333333333333333,A,xquad-tr-2e52c5a647dd|xquad-tr-4a718c2591c6|xquad-tr-8c55cb4201ae|xquad-tr-50de34787edd|xquad-tr-00131885f61f|xquad-tr-01a436bd8738|xquad-tr-028bfe64cad5|xquad-tr-02b48bacfd77|xquad-tr-02d7ab96e83c|xquad-tr-032f09b0043b|xquad-tr-0395d7cf3439|xquad-tr-04c15ed36672|xquad-tr-076a132122cb|xquad-tr-07b450b99a51|xquad-tr-0829db2785c8|xquad-tr-09adcd67a6a7|xquad-tr-09da7e8547ec|xquad-tr-0cec58654d5a|xquad-tr-0d54e1458a4d|xquad-tr-0da52699e654,1.0,3139,xquad-tr-2e52c5a647dd|xquad-tr-4a718c2591c6|xquad-tr-8c55cb4201ae|xquad-tr-50de34787edd|xquad-tr-00131885f61f,1439.8724169950583,False,,,1439.3553339978098,61,4.267e-05,qwen/qwen3.7-flash,1158,,tr,1.0,1.0,1.0,1.0,4.267e-05,Kloroplast DNA'sının eşanlamlısı nedir?,xquad-tr-572968cf1d046914007793cc,1.0,1.0,plastom,,0.0,0.0,,,,,,0.517082997248508,0,real,True,test,True
False,"Plastom, kloroplast DNA'sının varlığı ilk olarak 1962 yılında kanıtlanmıştır [xquad-tr-2e52c5a647dd]. Bu DNA, plastom olarak da bilinir [xquad-tr-2e52c5a647dd].",0.0,0.125,A,xquad-tr-c2d7b0c4ce20|xquad-tr-500de7a9382f|xquad-tr-2e52c5a647dd|xquad-tr-cf9d3c41c0ee|xquad-tr-57db7183a0c4|xquad-tr-cc3cff2b6711|xquad-tr-d3201e523e0b|xquad-tr-dfff3315b967|xquad-tr-fc07a484dfcc|xquad-tr-54ad3394fb35|xquad-tr-8849e9f42f01|xquad-tr-0d54e1458a4d|xquad-tr-515e520983bf|xquad-tr-b0a07a94d027|xquad-tr-172516aff4b2|xquad-tr-f3073d3cd894|xquad-tr-09da7e8547ec|xquad-tr-3a955860c4e0|xquad-tr-09adcd67a6a7|xquad-tr-21a94d3066b1,1.0,2979,xquad-tr-c2d7b0c4ce20|xquad-tr-500de7a9382f|xquad-tr-2e52c5a647dd|xquad-tr-cf9d3c41c0ee|xquad-tr-57db7183a0c4,1433.923999997205,False,,,1432.7935420005815,67,4.138e-05,qwen/qwen3.7-flash,1089,,tr,0.3333333333333333,0.3333333333333333,0.5,0.5,4.138e-05,Plastom ne zaman keşfedilmiştir?,xquad-tr-572968cf1d046914007793cd,1.0,1.0,1962,,0.0,0.0,,,,,,1.1304579966235906,0,real,True,test,True
True,Kaynaklarda bu soruyu yanıtlamak için yeterli kanıt yok.,0.0,0.0,D,xquad-tr-c2d7b0c4ce20|xquad-tr-500de7a9382f|xquad-tr-2e52c5a647dd|xquad-tr-cf9d3c41c0ee|xquad-tr-57db7183a0c4|xquad-tr-cc3cff2b6711|xquad-tr-d3201e523e0b|xquad-tr-dfff3315b967|xquad-tr-fc07a484dfcc|xquad-tr-54ad3394fb35|xquad-tr-8849e9f42f01|xquad-tr-0d54e1458a4d|xquad-tr-515e520983bf|xquad-tr-b0a07a94d027|xquad-tr-172516aff4b2|xquad-tr-f3073d3cd894|xquad-tr-09da7e8547ec|xquad-tr-3a955860c4e0|xquad-tr-09adcd67a6a7|xquad-tr-21a94d3066b1,0.0,4281,xquad-tr-2e52c5a647dd|xquad-tr-515e520983bf|xquad-tr-500de7a9382f|xquad-tr-172516aff4b2|xquad-tr-09da7e8547ec,1316.6136250001728,False,,,815.3978330010432,15,4.557e-05,qwen/qwen3.7-flash,1454,,tr,0.3333333333333333,1.0,0.5,1.0,0.000396858,Plastom ne zaman keşfedilmiştir?,xquad-tr-572968cf1d046914007793cd,1.0,1.0,1962,,500.085334002506,0.000351288,,8364,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.1304579966235906,0,real,True,test,False
False,İlk plastom (kloroplast DNA'sı) 1986 yılında dizilenmiştir [xquad-tr-2e52c5a647dd].,0.0,0.25,D,xquad-tr-2e52c5a647dd|xquad-tr-c2d7b0c4ce20|xquad-tr-5efd004121af|xquad-tr-cf9d3c41c0ee|xquad-tr-b0a07a94d027|xquad-tr-e43356118978|xquad-tr-57db7183a0c4|xquad-tr-ca63f8e093d8|xquad-tr-cc3cff2b6711|xquad-tr-d3201e523e0b|xquad-tr-1a004f10d96c|xquad-tr-7ab5d667fceb|xquad-tr-d300e98e09f7|xquad-tr-dfff3315b967|xquad-tr-3235577fd416|xquad-tr-9ee2454dedcd|xquad-tr-fc07a484dfcc|xquad-tr-54ad3394fb35|xquad-tr-6fea66e18af0|xquad-tr-717a8e567f6e,1.0,4191,xquad-tr-2e52c5a647dd|xquad-tr-cc3cff2b6711|xquad-tr-fc07a484dfcc|xquad-tr-d3201e523e0b|xquad-tr-7ab5d667fceb,1620.1954160060268,False,,,1044.723040999088,38,4.769e-05,qwen/qwen3.7-flash,1425,,tr,1.0,1.0,1.0,1.0,0.000418634,İlk plastom ne zaman dizilenmiştir?,xquad-tr-572968cf1d046914007793ce,1.0,1.0,1986,,573.8496660051169,0.000370944,,8832,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.6227090018219315,0,real,True,test,True
False,Kloroplast DNA'sı (plastom) ilk kez 1986 yılında dizilmiştir [xquad-tr-2e52c5a647dd].,0.0,0.2222222222222222,A,xquad-tr-2e52c5a647dd|xquad-tr-c2d7b0c4ce20|xquad-tr-5efd004121af|xquad-tr-cf9d3c41c0ee|xquad-tr-b0a07a94d027|xquad-tr-e43356118978|xquad-tr-57db7183a0c4|xquad-tr-ca63f8e093d8|xquad-tr-cc3cff2b6711|xquad-tr-d3201e523e0b|xquad-tr-1a004f10d96c|xquad-tr-7ab5d667fceb|xquad-tr-d300e98e09f7|xquad-tr-dfff3315b967|xquad-tr-3235577fd416|xquad-tr-9ee2454dedcd|xquad-tr-fc07a484dfcc|xquad-tr-54ad3394fb35|xquad-tr-6fea66e18af0|xquad-tr-717a8e567f6e,1.0,3653,xquad-tr-2e52c5a647dd|xquad-tr-c2d7b0c4ce20|xquad-tr-5efd004121af|xquad-tr-cf9d3c41c0ee|xquad-tr-b0a07a94d027,1048.7227920020814,False,,,1047.1000830002595,38,4.271e-05,qwen/qwen3.7-flash,1259,,tr,1.0,1.0,1.0,1.0,4.271e-05,İlk plastom ne zaman dizilenmiştir?,xquad-tr-572968cf1d046914007793ce,1.0,1.0,1986,,0.0,0.0,,,,,,1.6227090018219315,0,real,True,test,True
True,Kaynaklarda bu soruyu yanıtlamak için yeterli kanıt yok.,0.0,0.0,A,xquad-tr-e43356118978|xquad-tr-138af7162b1d|xquad-tr-5efd004121af|xquad-tr-ca63f8e093d8|xquad-tr-65f29f3619dd|xquad-tr-1a004f10d96c|xquad-tr-7ab5d667fceb|xquad-tr-d300e98e09f7|xquad-tr-9ee2454dedcd|xquad-tr-43edd7416494|xquad-tr-3235577fd416|xquad-tr-028bfe64cad5|xquad-tr-e160a67f6095|xquad-tr-717a8e567f6e|xquad-tr-408e1ceaefad|xquad-tr-48519463137f|xquad-tr-86491cd136e1|xquad-tr-4f05dd05be91|xquad-tr-c8b68ce4b8fd|xquad-tr-31059ce45c8a,0.0,3198,xquad-tr-e43356118978|xquad-tr-138af7162b1d|xquad-tr-5efd004121af|xquad-tr-ca63f8e093d8|xquad-tr-65f29f3619dd,866.6889169981005,False,,,865.3668339975411,15,3.786e-05,qwen/qwen3.7-flash,1197,,tr,0.0,0.0,0.0,0.0,3.786e-05,İlk plastomu kim dizilemiştir?,xquad-tr-572968cf1d046914007793cf,0.0,0.0,iki Japon araştırma ekibinin,,0.0,0.0,,,,,,1.3220830005593598,0,real,False,test,False
True,Kaynaklarda bu soruyu yanıtlamak için yeterli kanıt yok.,0.0,0.0,D,xquad-tr-e43356118978|xquad-tr-138af7162b1d|xquad-tr-5efd004121af|xquad-tr-ca63f8e093d8|xquad-tr-65f29f3619dd|xquad-tr-1a004f10d96c|xquad-tr-7ab5d667fceb|xquad-tr-d300e98e09f7|xquad-tr-9ee2454dedcd|xquad-tr-43edd7416494|xquad-tr-3235577fd416|xquad-tr-028bfe64cad5|xquad-tr-e160a67f6095|xquad-tr-717a8e567f6e|xquad-tr-408e1ceaefad|xquad-tr-48519463137f|xquad-tr-86491cd136e1|xquad-tr-4f05dd05be91|xquad-tr-c8b68ce4b8fd|xquad-tr-31059ce45c8a,0.0,3839,xquad-tr-e43356118978|xquad-tr-7ab5d667fceb|xquad-tr-138af7162b1d|xquad-tr-43edd7416494|xquad-tr-d300e98e09f7,1416.7190000007395,False,,,754.4876669999212,15,4.17e-05,qwen/qwen3.7-flash,1325,,tr,0.0,0.0,0.0,0.0,0.00040621799999999997,İlk plastomu kim dizilemiştir?,xquad-tr-572968cf1d046914007793cf,0.0,0.0,iki Japon araştırma ekibinin,,660.9092500002589,0.000364518,,8679,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.3220830005593598,0,real,False,test,False
False,"Kayıp kloroplastlar, endosimbiyotik gen transferi yoluyla konağın çekirdeğine bağışlanan genlerin varlığı sayesinde kanıtlanır [xquad-tr-50de34787edd]. Bu genler, organizmaların geçmişte farklı kökenli (örneğin yeşil alg) kloroplastlara sahip olduğunu gösterir [xquad-tr-50de34787edd].",0.0,0.20689655172413793,D,xquad-tr-50de34787edd|xquad-tr-640a0af166e5|xquad-tr-21a94d3066b1|xquad-tr-c2757e065d82|xquad-tr-57db7183a0c4|xquad-tr-cf9d3c41c0ee|xquad-tr-fc07a484dfcc|xquad-tr-c2d7b0c4ce20|xquad-tr-b0a07a94d027|xquad-tr-172516aff4b2|xquad-tr-09da7e8547ec|xquad-tr-3a955860c4e0|xquad-tr-09adcd67a6a7|xquad-tr-199a59f3dea6|xquad-tr-ec8b393a2f7b|xquad-tr-e4de0bd829f8|xquad-tr-6fea66e18af0|xquad-tr-94078d72dd6e|xquad-tr-5d57febd31d2|xquad-tr-717a8e567f6e,1.0,3183,xquad-tr-50de34787edd|xquad-tr-c2757e065d82|xquad-tr-21a94d3066b1|xquad-tr-09adcd67a6a7|xquad-tr-199a59f3dea6,2133.697501005372,False,,,1671.062334004091,96,4.701e-05,qwen/qwen3.7-flash,1151,,tr,1.0,1.0,1.0,1.0,0.000389856,Bize kayıp kloroplastları ne gösterir?,xquad-tr-57296b151d046914007793f1,1.0,1.0,endosimbiyotik gen transferi,,461.59870799601777,0.000342846,,8163,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.0364590052631684,0,real,True,test,True
False,"Kayıp kloroplastlar, endosimbiyotik gen transferi yoluyla eski konağın çekirdeğine bağışlanan genlerin varlığı konusunda kanıt sağlar [xquad-tr-50de34787edd]. Bu genler, ata organizmanın daha önce farklı kökenli (örneğin yeşil alg) bir kloroplasta sahip olduğunu gösterir [xquad-tr-50de34787edd].",0.0,0.17647058823529413,A,xquad-tr-50de34787edd|xquad-tr-640a0af166e5|xquad-tr-21a94d3066b1|xquad-tr-c2757e065d82|xquad-tr-57db7183a0c4|xquad-tr-cf9d3c41c0ee|xquad-tr-fc07a484dfcc|xquad-tr-c2d7b0c4ce20|xquad-tr-b0a07a94d027|xquad-tr-172516aff4b2|xquad-tr-09da7e8547ec|xquad-tr-3a955860c4e0|xquad-tr-09adcd67a6a7|xquad-tr-199a59f3dea6|xquad-tr-ec8b393a2f7b|xquad-tr-e4de0bd829f8|xquad-tr-6fea66e18af0|xquad-tr-94078d72dd6e|xquad-tr-5d57febd31d2|xquad-tr-717a8e567f6e,1.0,3087,xquad-tr-50de34787edd|xquad-tr-640a0af166e5|xquad-tr-21a94d3066b1|xquad-tr-c2757e065d82|xquad-tr-57db7183a0c4,1630.8282090103603,False,,,1629.7917500050971,98,4.655e-05,qwen/qwen3.7-flash,1127,,tr,1.0,1.0,1.0,1.0,4.655e-05,Bize kayıp kloroplastları ne gösterir?,xquad-tr-57296b151d046914007793f1,1.0,1.0,endosimbiyotik gen transferi,,0.0,0.0,,,,,,1.0364590052631684,0,real,True,test,True
